year,state,County,State Code,Deaths,Population
2005,MO,"St. Charles County, MO",29,15,328892
2005,MO,"St. Louis County, MO",29,117,1004109
2005,MO,"Taney County, MO",29,10,44635
2005,MO,"St. Louis city, MO",29,90,324945
2005,MT,"Cascade County, MT",30,15,80041
2005,MT,"Flathead County, MT",30,13,83320
2005,MT,"Gallatin County, MT",30,11,80310
2005,MT,"Lewis and Clark County, MT",30,10,58529
2005,MT,"Missoula County, MT",30,20,102298
2005,MT,"Yellowstone County, MT",30,26,137623
2005,NE,"Douglas County, NE",31,55,488114
2005,NE,"Lancaster County, NE",31,14,268868
2005,NV,"Clark County, NV",32,278,1729522
2005,NV,"Nye County, NV",32,10,40027
2005,NV,"Washoe County, NV",32,50,392716
2005,NV,"Carson City, NV",32,11,55982
2005,NH,"Hillsborough County, NH",33,13,396381
2005,NH,"Merrimack County, NH",33,10,145195
2005,NH,"Rockingham County, NH",33,23,291190
2005,NH,"Strafford County, NH",33,11,118681
2005,NJ,"Atlantic County, NJ",34,14,270332
2005,NJ,"Bergen County, NJ",34,18,891446
2005,NJ,"Burlington County, NJ",34,17,447245
2005,NJ,"Camden County, NJ",34,44,511982
2005,NJ,"Essex County, NJ",34,138,786341
2005,NJ,"Gloucester County, NJ",34,14,275122
2005,NJ,"Hudson County, NJ",34,29,614664
2005,NJ,"Mercer County, NJ",34,34,362015
2005,NJ,"Middlesex County, NJ",34,10,787329
2005,NJ,"Monmouth County, NJ",34,15,627838
2005,NJ,"Morris County, NJ",34,11,485472
2005,NJ,"Passaic County, NJ",34,19,493600
2005,NJ,"Union County, NJ",34,28,526161
2005,NM,"Bernalillo County, NM",35,81,615320
2005,NM,"Chaves County, NM",35,13,62172
2005,NM,"Dona Ana County, NM",35,27,189199
2005,NM,"Eddy County, NM",35,11,50732
2005,NM,"Lea County, NM",35,11,58331
2005,NM,"Sandoval County, NM",35,10,107436
2005,NM,"San Juan County, NM",35,13,124809
2005,NM,"Santa Fe County, NM",35,19,137610
2005,NM,"Taos County, NM",35,11,31850
2005,NY,"Albany County, NY",36,12,302791
2005,NY,"Bronx County, NY",36,96,1351736
2005,NY,"Broome County, NY",36,15,200477
2005,NY,"Dutchess County, NY",36,15,294362
2005,NY,"Erie County, NY",36,75,931745
2005,NY,"Kings County, NY",36,171,2445809
2005,NY,"Monroe County, NY",36,65,738506
2005,NY,"Nassau County, NY",36,31,1332318
2005,NY,"New York County, NY",36,53,1573573
2005,NY,"Niagara County, NY",36,12,216818
2005,NY,"Oneida County, NY",36,12,234282
2005,NY,"Onondaga County, NY",36,28,460910
2005,NY,"Orange County, NY",36,17,364522
2005,NY,"Otsego County, NY",36,13,63069
2005,NY,"Queens County, NY",36,97,2185222
2005,NY,"Richmond County, NY",36,21,457028
2005,NY,"St. Lawrence County, NY",36,13,111606
2005,NY,"Saratoga County, NY",36,11,212975
2005,NY,"Suffolk County, NY",36,47,1477687
2005,NY,"Westchester County, NY",36,33,933401
2005,NC,"Alamance County, NC",37,15,139311
2005,NC,"Brunswick County, NC",37,14,87846
2005,NC,"Buncombe County, NC",37,21,221642
2005,NC,"Burke County, NC",37,14,89526
2005,NC,"Cabarrus County, NC",37,14,150797
2005,NC,"Caldwell County, NC",37,14,80218
2005,NC,"Carteret County, NC",37,13,62833
2005,NC,"Catawba County, NC",37,14,148629
2005,NC,"Chatham County, NC",37,10,57045
2005,NC,"Cleveland County, NC",37,17,96844
2005,NC,"Columbus County, NC",37,21,55155
2005,NC,"Cumberland County, NC",37,36,303695
2005,NC,"Davidson County, NC",37,23,155425
2005,NC,"Duplin County, NC",37,12,53445
2005,NC,"Durham County, NC",37,43,241785
2005,NC,"Edgecombe County, NC",37,10,56151
2005,NC,"Forsyth County, NC",37,42,325065
2005,NC,"Gaston County, NC",37,27,193527
2005,NC,"Guilford County, NC",37,45,448192
2005,NC,"Halifax County, NC",37,11,55860
2005,NC,"Henderson County, NC",37,11,97584
2005,NC,"Iredell County, NC",37,21,140514
2005,NC,"Johnston County, NC",37,22,144417
2005,NC,"Lee County, NC",37,13,51056
2005,NC,"Mecklenburg County, NC",37,95,798701
2005,NC,"Nash County, NC",37,13,90876
2005,NC,"New Hanover County, NC",37,22,185412
2005,NC,"Onslow County, NC",37,13,157205
2005,NC,"Orange County, NC",37,12,121526
2005,NC,"Pitt County, NC",37,18,147929
2005,NC,"Randolph County, NC",37,21,136301
2005,NC,"Robeson County, NC",37,33,127885
2005,NC,"Rockingham County, NC",37,15,92587
2005,NC,"Rowan County, NC",37,24,132527
2005,NC,"Rutherford County, NC",37,15,65126
2005,NC,"Stanly County, NC",37,11,58931
2005,NC,"Stokes County, NC",37,12,46165
2005,NC,"Surry County, NC",37,15,72562
2005,NC,"Wake County, NC",37,50,746048
2005,NC,"Wayne County, NC",37,17,117009
2005,NC,"Wilkes County, NC",37,10,68104
2005,NC,"Wilson County, NC",37,10,76775
2005,OH,"Butler County, OH",39,21,350732
2005,OH,"Clark County, OH",39,13,141367
2005,OH,"Clermont County, OH",39,10,189486
2005,OH,"Columbiana County, OH",39,13,109784
2005,OH,"Cuyahoga County, OH",39,146,1330612
2005,OH,"Fairfield County, OH",39,12,138745
2005,OH,"Franklin County, OH",39,153,1105497
2005,OH,"Hamilton County, OH",39,120,810352
2005,OH,"Lake County, OH",39,13,227647
2005,OH,"Licking County, OH",39,15,157950
2005,OH,"Lorain County, OH",39,23,294873
2005,OH,"Lucas County, OH",39,43,449224
2005,OH,"Mahoning County, OH",39,45,247702
2005,OH,"Montgomery County, OH",39,64,546979
2005,OH,"Portage County, OH",39,11,157469
2005,OH,"Ross County, OH",39,11,75935
2005,OH,"Stark County, OH",39,26,376050
2005,OH,"Summit County, OH",39,42,545029
2005,OH,"Trumbull County, OH",39,28,217926
2005,OH,"Warren County, OH",39,11,195499
2005,OK,"Canadian County, OK",40,11,99176
2005,OK,"Cleveland County, OK",40,18,229743
2005,OK,"Le Flore County, OK",40,12,48869
2005,OK,"McCurtain County, OK",40,11,33235
2005,OK,"Oklahoma County, OK",40,91,683299
2005,OK,"Osage County, OK",40,10,46335
2005,OK,"Tulsa County, OK",40,95,568199
2005,OR,"Clackamas County, OR",41,35,359308
2005,OR,"Deschutes County, OR",41,16,140567
2005,OR,"Douglas County, OR",41,15,105285
2005,OR,"Jackson County, OR",41,22,194701
2005,OR,"Josephine County, OR",41,13,80660
2005,OR,"Klamath County, OR",41,15,65553
2005,OR,"Lane County, OR",41,49,335831
2005,OR,"Linn County, OR",41,14,108132
2005,OR,"Marion County, OR",41,28,299461
2005,OR,"Multnomah County, OR",41,61,674862
2005,OR,"Washington County, OR",41,32,490773
2005,PA,"Allegheny County, PA",42,144,1234787
2005,PA,"Beaver County, PA",42,12,174820
2005,PA,"Berks County, PA",42,36,395933
2005,PA,"Blair County, PA",42,19,126730
2005,PA,"Bucks County, PA",42,43,616302
2005,PA,"Butler County, PA",42,16,179522
2005,PA,"Cambria County, PA",42,12,146975
2005,PA,"Chester County, PA",42,35,470506
2005,PA,"Crawford County, PA",42,13,89452
2005,PA,"Cumberland County, PA",42,16,223361
2005,PA,"Dauphin County, PA",42,24,257673
2005,PA,"Delaware County, PA",42,62,552153
2005,PA,"Erie County, PA",42,22,277211
2005,PA,"Fayette County, PA",42,14,142447
2005,PA,"Indiana County, PA",42,14,88760
2005,PA,"Lackawanna County, PA",42,23,212305
2005,PA,"Lancaster County, PA",42,30,494722
2005,PA,"Lawrence County, PA",42,11,92741
2005,PA,"Lebanon County, PA",42,10,126197
2005,PA,"Lehigh County, PA",42,28,331327
2005,PA,"Luzerne County, PA",42,38,316187
2005,PA,"Lycoming County, PA",42,11,117530
2005,PA,"Mercer County, PA",42,10,118594
2005,PA,"Monroe County, PA",42,14,162045
2005,PA,"Montgomery County, PA",42,44,779401
2005,PA,"Northampton County, PA",42,27,285198
2005,PA,"Philadelphia County, PA",42,381,1490861
2005,PA,"Schuylkill County, PA",42,15,146976
2005,PA,"Washington County, PA",42,12,205359
2005,PA,"Westmoreland County, PA",42,33,366946
2005,PA,"York County, PA",42,28,409066
2005,RI,"Providence County, RI",44,30,635060
2005,SC,"Abbeville County, SC",45,10,25995
2005,SC,"Aiken County, SC",45,16,150152
2005,SC,"Anderson County, SC",45,36,175467
2005,SC,"Beaufort County, SC",45,11,141498
2005,SC,"Berkeley County, SC",45,21,153489
2005,SC,"Charleston County, SC",45,47,331589
2005,SC,"Colleton County, SC",45,11,38728
2005,SC,"Florence County, SC",45,18,130982
2005,SC,"Greenville County, SC",45,58,405608
2005,SC,"Horry County, SC",45,31,229899
2005,SC,"Laurens County, SC",45,10,67629
2005,SC,"Lexington County, SC",45,22,235176
2005,SC,"Oconee County, SC",45,12,70581
2005,SC,"Orangeburg County, SC",45,21,92197
2005,SC,"Pickens County, SC",45,12,114344
2005,SC,"Richland County, SC",45,41,349003
2005,SC,"Spartanburg County, SC",45,55,264481
2005,SC,"Sumter County, SC",45,11,106082
2005,SC,"York County, SC",45,23,188117
2005,SD,"Minnehaha County, SD",46,17,157778
2005,TN,"Anderson County, TN",47,14,72040
2005,TN,"Blount County, TN",47,11,115336
2005,TN,"Campbell County, TN",47,11,40397
2005,TN,"Claiborne County, TN",47,12,31206
2005,TN,"Coffee County, TN",47,10,50834
2005,TN,"Davidson County, TN",47,108,589787
2005,TN,"Greene County, TN",47,13,66369
2005,TN,"Hamblen County, TN",47,10,59918
2005,TN,"Hamilton County, TN",47,40,317901
2005,TN,"Jefferson County, TN",47,14,47785
2005,TN,"Knox County, TN",47,49,404234
2005,TN,"Madison County, TN",47,15,95400
2005,TN,"Maury County, TN",47,12,73962
2005,TN,"Montgomery County, TN",47,12,151122
2005,TN,"Morgan County, TN",47,10,20959
2005,TN,"Rutherford County, TN",47,19,221318
2005,TN,"Shelby County, TN",47,213,913201
2005,TN,"Sullivan County, TN",47,18,153463
2005,TN,"Sumner County, TN",47,12,144124
2005,TN,"Tipton County, TN",47,12,56022
2005,TN,"Washington County, TN",47,18,113552
2005,TN,"Williamson County, TN",47,12,154099
2005,TN,"Wilson County, TN",47,13,99960
2005,TX,"Angelina County, TX",48,10,82553
2005,TX,"Atascosa County, TX",48,10,42495
2005,TX,"Bastrop County, TX",48,10,68233
2005,TX,"Bell County, TX",48,35,266017
2005,TX,"Bexar County, TX",48,144,1529270
2005,TX,"Bowie County, TX",48,10,89239
2005,TX,"Brazoria County, TX",48,30,274336
2005,TX,"Brazos County, TX",48,15,169824
2005,TX,"Cameron County, TX",48,15,373429
2005,TX,"Collin County, TX",48,42,647187
2005,TX,"Dallas County, TX",48,296,2250830
2005,TX,"Denton County, TX",48,44,553669
2005,TX,"Ector County, TX",48,21,125378
2005,TX,"Ellis County, TX",48,10,129955
2005,TX,"El Paso County, TX",48,29,728095
2005,TX,"Fort Bend County, TX",48,40,462953
2005,TX,"Galveston County, TX",48,30,274806
2005,TX,"Grayson County, TX",48,12,115666
2005,TX,"Gregg County, TX",48,16,115402
2005,TX,"Guadalupe County, TX",48,12,105585
2005,TX,"Harris County, TX",48,512,3681829
2005,TX,"Harrison County, TX",48,17,62811
2005,TX,"Hays County, TX",48,15,125302
2005,TX,"Henderson County, TX",48,14,78001
2005,TX,"Hidalgo County, TX",48,40,674982
2005,TX,"Hunt County, TX",48,18,82822
2005,TX,"Jefferson County, TX",48,32,250849
2005,TX,"Kaufman County, TX",48,12,87388
2005,TX,"Liberty County, TX",48,10,74303
2005,TX,"Lubbock County, TX",48,22,257779
2005,TX,"McLennan County, TX",48,23,222794
2005,TX,"Montgomery County, TX",48,36,372541
2005,TX,"Nueces County, TX",48,22,325515
2005,TX,"Orange County, TX",48,13,83500
2005,TX,"Parker County, TX",48,13,101891
2005,TX,"Potter County, TX",48,18,118771
2005,TX,"Smith County, TX",48,30,191362
2005,TX,"Starr County, TX",48,15,58284
2005,TX,"Tarrant County, TX",48,181,1612048
2005,TX,"Taylor County, TX",48,15,127248
2005,TX,"Tom Green County, TX",48,12,104974
2005,TX,"Travis County, TX",48,57,891266
2005,TX,"Van Zandt County, TX",48,14,51579
2005,TX,"Webb County, TX",48,26,223703
2005,TX,"Wichita County, TX",48,25,130767
2005,TX,"Williamson County, TX",48,14,332169
2005,UT,"Davis County, UT",49,20,269208
2005,UT,"Salt Lake County, UT",49,76,947963
2005,UT,"Utah County, UT",49,40,430697
2005,UT,"Washington County, UT",49,10,119000
2005,UT,"Weber County, UT",49,27,210150
2005,VA,"Arlington County, VA",51,10,187760
2005,VA,"Augusta County, VA",51,13,69949
2005,VA,"Campbell County, VA",51,10,52795
2005,VA,"Chesterfield County, VA",51,33,289998
2005,VA,"Fairfax County, VA",51,48,1019490
2005,VA,"Hanover County, VA",51,10,96451
2005,VA,"Henrico County, VA",51,30,286441
2005,VA,"Henry County, VA",51,14,55651
2005,VA,"Loudoun County, VA",51,17,254909
2005,VA,"Pittsylvania County, VA",51,10,62467
2005,VA,"Prince William County, VA",51,21,350612
2005,VA,"Roanoke County, VA",51,10,89245
2005,VA,"Smyth County, VA",51,10,32519
2005,VA,"Tazewell County, VA",51,10,44025
2005,VA,"Alexandria city, VA",51,14,128181
2005,VA,"Chesapeake city, VA",51,22,215128
2005,VA,"Danville city, VA",51,12,45086
2005,VA,"Hampton city, VA",51,19,141314
2005,VA,"Newport News city, VA",51,18,183651
2005,VA,"Norfolk city, VA",51,55,239650
2005,VA,"Portsmouth city, VA",51,32,98069
2005,VA,"Richmond city, VA",51,80,197465
2005,VA,"Roanoke city, VA",51,22,93932
2005,VA,"Suffolk city, VA",51,11,77957
2005,VA,"Virginia Beach city, VA",51,37,436210
2005,WA,"Benton County, WA",53,13,157726
2005,WA,"Clark County, WA",53,40,394277
2005,WA,"Cowlitz County, WA",53,12,96536
2005,WA,"Grays Harbor County, WA",53,10,70423
2005,WA,"King County, WA",53,127,1795268
2005,WA,"Kitsap County, WA",53,29,239806
2005,WA,"Lewis County, WA",53,10,72060
2005,WA,"Mason County, WA",53,11,55198
2005,WA,"Okanogan County, WA",53,10,39143
2005,WA,"Pierce County, WA",53,72,748148
2005,WA,"Snohomish County, WA",53,58,654849
2005,WA,"Spokane County, WA",53,32,440439
2005,WA,"Thurston County, WA",53,18,227023
2005,WA,"Whatcom County, WA",53,15,185450
2005,WA,"Yakima County, WA",53,27,228570
2005,WV,"Berkeley County, WV",54,15,92114
2005,WV,"Cabell County, WV",54,15,94821
2005,WV,"Kanawha County, WV",54,28,193878
2005,WV,"Marshall County, WV",54,11,34122
2005,WV,"Mercer County, WV",54,13,61303
2005,WV,"Raleigh County, WV",54,14,78341
2005,WV,"Wayne County, WV",54,10,42860
2005,WV,"Wood County, WV",54,10,86819
2005,WI,"Brown County, WI",55,12,238587
2005,WI,"Dane County, WI",55,19,459048
2005,WI,"Marathon County, WI",55,17,128958
2005,WI,"Milwaukee County, WI",55,149,932540
2005,WI,"Racine County, WI",55,22,193251
2005,WI,"Rock County, WI",55,12,156761
2005,WI,"Waukesha County, WI",55,22,378885
2006,AL,"Baldwin County, AL",1,24,168121
2006,AL,"Calhoun County, AL",1,28,115388
2006,AL,"Colbert County, AL",1,13,54413
2006,AL,"DeKalb County, AL",1,10,68495
2006,AL,"Elmore County, AL",1,18,75246
2006,AL,"Etowah County, AL",1,16,103528
2006,AL,"Jefferson County, AL",1,157,655893
2006,AL,"Lauderdale County, AL",1,15,90294
2006,AL,"Lee County, AL",1,16,129247
2006,AL,"Limestone County, AL",1,10,73651
2006,AL,"Madison County, AL",1,40,309170
2006,AL,"Marshall County, AL",1,15,88209
2006,AL,"Mobile County, AL",1,69,402916
2006,AL,"Montgomery County, AL",1,45,227291
2006,AL,"Morgan County, AL",1,13,115491
2006,AL,"Russell County, AL",1,13,50459
2006,AL,"St. Clair County, AL",1,13,75948
2006,AL,"Shelby County, AL",1,22,178841
2006,AL,"Talladega County, AL",1,18,81991
2006,AL,"Tuscaloosa County, AL",1,37,181383
2006,AK,"Anchorage Borough, AK",2,43,280085
2006,AK,"Fairbanks North Star Borough, AK",2,13,90545
2006,AK,"Matanuska-Susitna Borough, AK",2,15,78633
2006,AZ,"Cochise County, AZ",4,22,127241
2006,AZ,"Coconino County, AZ",4,15,128695
2006,AZ,"Gila County, AZ",4,14,52541
2006,AZ,"Maricopa County, AZ",4,594,3642884
2006,AZ,"Mohave County, AZ",4,50,196168
2006,AZ,"Navajo County, AZ",4,12,105624
2006,AZ,"Pima County, AZ",4,171,940930
2006,AZ,"Pinal County, AZ",4,32,271328
2006,AZ,"Yavapai County, AZ",4,39,204082
2006,AZ,"Yuma County, AZ",4,16,183848
2006,AR,"Benton County, AR",5,17,195569
2006,AR,"Boone County, AR",5,14,36056
2006,AR,"Craighead County, AR",5,16,89725
2006,AR,"Garland County, AR",5,16,94077
2006,AR,"Jefferson County, AR",5,14,79977
2006,AR,"Pulaski County, AR",5,90,371647
2006,AR,"Saline County, AR",5,15,96661
2006,AR,"Sebastian County, AR",5,15,121492
2006,AR,"Union County, AR",5,10,42914
2006,AR,"Washington County, AR",5,14,190314
2006,CA,"Alameda County, CA",6,197,1444484
2006,CA,"Butte County, CA",6,28,216824
2006,CA,"Contra Costa County, CA",6,111,1000834
2006,CA,"El Dorado County, CA",6,25,176773
2006,CA,"Fresno County, CA",6,93,883862
2006,CA,"Humboldt County, CA",6,11,132093
2006,CA,"Kern County, CA",6,90,784511
2006,CA,"Lake County, CA",6,11,64202
2006,CA,"Los Angeles County, CA",6,1114,9737955
2006,CA,"Madera County, CA",6,12,143622
2006,CA,"Marin County, CA",6,12,244580
2006,CA,"Mendocino County, CA",6,14,87345
2006,CA,"Merced County, CA",6,28,245338
2006,CA,"Monterey County, CA",6,25,401831
2006,CA,"Nevada County, CA",6,13,97549
2006,CA,"Orange County, CA",6,140,2932261
2006,CA,"Placer County, CA",6,21,321934
2006,CA,"Riverside County, CA",6,184,2012370
2006,CA,"Sacramento County, CA",6,157,1369563
2006,CA,"San Bernardino County, CA",6,222,1974140
2006,CA,"San Diego County, CA",6,202,2947289
2006,CA,"San Francisco County, CA",6,70,768650
2006,CA,"San Joaquin County, CA",6,63,662812
2006,CA,"San Luis Obispo County, CA",6,17,260498
2006,CA,"San Mateo County, CA",6,41,690176
2006,CA,"Santa Barbara County, CA",6,24,408085
2006,CA,"Santa Clara County, CA",6,58,1691159
2006,CA,"Santa Cruz County, CA",6,14,251616
2006,CA,"Shasta County, CA",6,33,176166
2006,CA,"Solano County, CA",6,28,408402
2006,CA,"Sonoma County, CA",6,33,465188
2006,CA,"Stanislaus County, CA",6,44,504651
2006,CA,"Tulare County, CA",6,53,414921
2006,CA,"Tuolumne County, CA",6,17,56680
2006,CA,"Ventura County, CA",6,69,798183
2006,CO,"Adams County, CO",8,43,406575
2006,CO,"Arapahoe County, CO",8,53,531619
2006,CO,"Boulder County, CO",8,19,284243
2006,CO,"Denver County, CO",8,83,556895
2006,CO,"Douglas County, CO",8,18,256136
2006,CO,"El Paso County, CO",8,41,580251
2006,CO,"Jefferson County, CO",8,55,521662
2006,CO,"Larimer County, CO",8,28,280713
2006,CO,"Mesa County, CO",8,15,134665
2006,CO,"Pueblo County, CO",8,12,152026
2006,CO,"Weld County, CO",8,16,230703
2006,CT,"Fairfield County, CT",9,40,896254
2006,CT,"Hartford County, CT",9,45,881298
2006,CT,"New Haven County, CT",9,53,850207
2006,CT,"New London County, CT",9,11,270814
2006,DE,"Kent County, DE",10,17,149704
2006,DE,"New Castle County, DE",10,52,527174
2006,DE,"Sussex County, DE",10,10,182390
2006,DC,"District of Columbia, DC",11,134,570681
2006,FL,"Alachua County, FL",12,19,239506
2006,FL,"Bay County, FL",12,14,165644
2006,FL,"Brevard County, FL",12,78,535138
2006,FL,"Broward County, FL",12,160,1739348
2006,FL,"Charlotte County, FL",12,17,157099
2006,FL,"Citrus County, FL",12,14,137826
2006,FL,"Clay County, FL",12,21,178339
2006,FL,"Collier County, FL",12,21,312621
2006,FL,"Duval County, FL",12,161,842098
2006,FL,"Escambia County, FL",12,28,300395
2006,FL,"Hernando County, FL",12,16,164398
2006,FL,"Highlands County, FL",12,13,97788
2006,FL,"Hillsborough County, FL",12,120,1171826
2006,FL,"Indian River County, FL",12,19,131463
2006,FL,"Lake County, FL",12,28,281329
2006,FL,"Lee County, FL",12,88,582678
2006,FL,"Leon County, FL",12,20,263076
2006,FL,"Manatee County, FL",12,32,313771
2006,FL,"Marion County, FL",12,36,316310
2006,FL,"Martin County, FL",12,12,141802
2006,FL,"Miami-Dade County, FL",12,269,2405911
2006,FL,"Monroe County, FL",12,10,73793
2006,FL,"Nassau County, FL",12,11,67823
2006,FL,"Okaloosa County, FL",12,24,184071
2006,FL,"Orange County, FL",12,145,1083429
2006,FL,"Osceola County, FL",12,26,242081
2006,FL,"Palm Beach County, FL",12,143,1284489
2006,FL,"Pasco County, FL",12,47,439529
2006,FL,"Pinellas County, FL",12,112,924182
2006,FL,"Polk County, FL",12,47,568324
2006,FL,"Putnam County, FL",12,14,74663
